Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
2|(xii)|As an exception to (xi) above, ADLAs may accord foreign currency to foreign diplomats, accredited foreign diplomatic staff, students with a valid student card from other CMA countries whilst in South Africa as well as CMA residents working and residing in South Africa, provided the CMA resident can substantiate that the value of such funds is reasonable in relation to their income generating activities in South Africa. Also see sections B.1(A)(ii)(d)(aa)(2), (3) and B.1(B)(ii)(d)(aa) of the ADLA Manual.|||False|B.2(A)(xii)|78
2|(xiii)|ADLAs who want to deal with local referral agents and travel agents acting on behalf of individual and corporate clients who wish to buy and sell foreign currency from/to the ADLA concerned, must apply to the Financial Surveillance Department for prior approval to enter into a business relationship with the agent(s). Also see subsection (B)(i) below.|||False|B.2(A)(xiii)|56
2|(xiv)|It is the responsibility of the ADLA selling the foreign currency, and not that of the paying away Authorised Dealer, to ensure that the laid down exchange control requirements and requirements in terms of the FIC Act are complied with.|||False|B.2(A)(xiv)|40
2|(xv)|An ADLA may not provide foreign currency to transport companies to pay drivers salaries, buy fuel, do maintenance and purchase spare parts for trucks travelling to other African destinations outside of the CMA. Such business should be referred to an Authorised Dealer.|||False|B.2(A)(xv)|42
2|(xvi)|An ADLA shall not buy or sell foreign currency which it knows or reasonably ought to have known to be:|||False|B.2(A)(xvi)|20
3|(a)|counterfeit; or|||False|B.2(A)(xvi)(a)|2
3|(b)|not legal tender in the country of issue.|||False|B.2(A)(xvi)(b)|8
2|(xvii)|With the exception of transactions permissible in terms of sections B.1(A)(ii)(j)(gg) and (hh) of the ADLA Manual, an ADLA shall not be involved in transferring funds, whether directly or indirectly, in or out of South Africa in whatever manner, on behalf of entities.|||False|B.2(A)(xvii)|43
2|(xviii)|An ADLA may not accept cash notes or amounts deposited directly into its bank account in settlement of any transaction for residents, immigrants, migrant workers and foreign nationals who apply to enter into transactions in excess of R50 000 abroad, and must ensure that:|||False|B.2(A)(xviii)|44
3|(a)|the funds to be transferred are remitted from the applicant's own local bank account (not the account of a third party) by way of an EFT to the ADLA's client bank account;|||False|B.2(A)(xviii)(a)|32
3|(b)|suitable documentary evidence is provided to the ADLA verifying that the funds were transferred to the ADLA's client bank account from the applicant's own bank account, where after the ADLA may continue to process the transaction;|||False|B.2(A)(xviii)(b)|36
3|(c)|client account statements from other financial institutions (not registered as a bank) may not be accepted by an ADLA as proof of payment made by its clients;|||False|B.2(A)(xviii)(c)|27
3|(d)|payment in respect of settlement of a transaction may also be made by using the applicant's own credit and/or debit card. In instances where a non-personalised card, i.e. where the name of the applicant does not appear on the card, is used, suitable documentary evidence must be provided to the ADLA verifying that the applicant is the owner of the card. ADLAs must ensure that the client s signature on the debit and/or credit card used correspond with the signature of the client on the client's application form; and|||False|B.2(A)(xviii)(d)|89
3|(e)|where direct family members such as the husband, wife and a child each apply for foreign currency within the limit of R50 000 per transaction, but the total amount for the family exceeds the R50 000 limit and the source of the funds is from one person, cash not exceeding R50 000 may be accepted as payment by the ADLA and the balance must be transferred via EFT from the funder's own bank account to the ADLA's client bank account.|||False|B.2(A)(xviii)(e)|80
3|(f)|The documentary evidence referred to in (b) and (c) above must be retained for a period of five years for inspection purposes.|||False|B.2(A)(xviii)(f)|22
2|(xix)|Purchases and sales of foreign currency shall be done at the displayed rates.|||False|B.2(A)(xix)|13
2|(xx)|An ADLA shall only buy from and sell foreign currency to Authorised Dealers to fund its needs directly related to its approved business. No speculative trading is permissible nor may any hedging or derivative products with foreign exposure be entered into by the ADLA.|||False|B.2(A)(xx)|44
2|(xxi)|An ADLA may open CFC accounts with an Authorised Dealer for operational purposes, but such CFC accounts may not be overdrawn without the specific prior approval of the Financial Surveillance Department. Credit balances in ADLA CFC accounts must be converted to Rand within 30 days of such funds having being credited to the CFC account. Any abuse of these accounts may result in the withdrawal of this dispensation.|||False|B.2(A)(xxi)|68
2|(xxii)|An ADLA may not maintain a foreign currency float in excess of USD50 000 per branch without prior approval of the Financial Surveillance Department, inclusive of any stockpiled notes held directly or indirectly, as at the close of any business day. Any foreign currency balances in excess of this limit must be sold to an Authorised Dealer the following business day.|||False|B.2(A)(xxii)|61
2|(xxiii)|An ADLA should conduct at least two Rand-denominated bank accounts with an Authorised Dealer in order to ensure that client funds are segregated from the ADLA's business funds.|||False|B.2(A)(xxiii)|28
2||(xxiv) An ADLA must at all times be able to demonstrate that it can reconcile the deposits in its client bank account with a specific client transaction executed.|||False|B.2(A)(xxiii)|28
2||(xxv) All client transactions must be completed within a period of two working days.|||False|B.2(A)(xxiii)|14
2||(xxvi) An ADLA shall be required to inform the Financial Surveillance Department in writing of any subsequent changes to its Risk Management and Compliance Programme (in terms of the FIC Act) supported by a copy of the amended Risk Management and Compliance Programme, prior to implementation.|||False|B.2(A)(xxiii)|46
2||(xxvii) An ADLA shall at least once per calendar year provide exchange control training and training in terms of the FIC Act to all staff members and agents dealing with ADLA foreign exchange clients and/or foreign exchange client documentation and keeping record thereof.|||False|B.2(A)(xxiii)|43
1|(B)|Agent requirements|||True|B.2(B)|2
2|(i)|Local referral agents and travel agents|||False|B.2(B)(i)|6
3|(a)|ADLAs who want to deal with local referral agents and travel agents acting on behalf of individual and corporate clients who want to buy and sell foreign currency from/to the ADLA concerned, must apply to the Financial Surveillance Department for prior approval to enter into a business relationship with the local referral/travel agent(s) and provide, inter alia, the following information:|||False|B.2(B)(i)(a)|60
4|(aa)|full name(s) and address of the local referral/travel agent(s) concerned;|||False|B.2(B)(i)(a)(aa)|10
4|(bb)|copies of the CDD documents of the local referral/travel agent(s) with whom the ADLA is entering/concluding the relative agreement;|||False|B.2(B)(i)(a)(bb)|19
4|(cc)|copies of the CDD documents of the local referral/travel agent's authorised representatives concerned;|||False|B.2(B)(i)(a)(cc)|13
4|(dd)|details of the type of business activities that the local referral/travel agent will provide;|||False|B.2(B)(i)(a)(dd)|14
4|(ee)|the draft agreement entered into between the local referral/travel agent and the ADLA. The draft agreement should make provision for the anti-money laundering and combatting the financing of terrorism roles and responsibilities of the two parties, including a provision that the Financial Surveillance Department may engage with the local referral/travel agent on matters of an anti-money laundering and combatting the financing of terrorism and exchange control nature;|||False|B.2(B)(i)(a)(ee)|67
4|(ff)|a description of the internal control mechanisms that will be used by the local referral/travel agent in order to comply with their compliance obligations under the FIC Act, the ADLA Manual and the Regulations; and|||False|B.2(B)(i)(a)(ff)|35
4|(gg)|details of the exchange control training and training in terms of the FIC Act provided by the ADLA to the local referral/travel agent.|||False|B.2(B)(i)(a)(gg)|23
3|(b)|Should the relationship with the local referral/travel agent be terminated, the Financial Surveillance Department should be advised by way of an application together with the reason for such termination.|||False|B.2(B)(i)(b)|29
3|(c)|Information on directors and persons responsible for management of the local referral/travel agent must be made available to the Financial Surveillance Department on request.|||False|B.2(B)(i)(c)|24
3|(d)|The ADLA remains responsible for its compliance obligations in terms of the FIC Act, the ADLA Manual and the Regulations in respect of the use of local referral and travel agents.|||False|B.2(B)(i)(d)|31
3|(e)|The ADLA's Risk Management and Compliance Programme must include details of its money laundering and terrorist financing risk assessment on the use of local referral/travel agents and include details pertaining to the management and monitoring of the local referral/travel agents and related transactions.|||False|B.2(B)(i)(e)|43
2|(ii)|Field agents|||True|B.2(B)(ii)|2
3|(a)|ADLAs must apply for prior approval to the Financial Surveillance Department to make use of field agents. The application must provide, inter alia, the following information:|||False|B.2(B)(ii)(a)|26
4|(aa)|an overview of the services to be provided by the field agents;|||False|B.2(B)(ii)(a)(aa)|12
4|(bb)|whether the field agents will be employed on a contractual basis or permanent basis;|||False|B.2(B)(ii)(a)(bb)|14
4|(cc)|how the transactions will be concluded by clients using the service, including information pertaining to the end-to-end process, starting with the onboarding of clients to the transfer of funds. The role and responsibilities of the field agent in respect of the process should be clearly outlined;|||False|B.2(B)(ii)(a)(cc)|46
4|(dd)|client information collected by field agents may not be retained or reused by field agents. The application should provide a description of internal control mechanisms that will be implemented by the ADLA to ensure that client information collected by field agents is safeguarded against abuse;|||False|B.2(B)(ii)(a)(dd)|45
4|(ee)|confirmation that field agents will not have access to CIV information of clients after the client has been onboarded by the ADLA;|||False|B.2(B)(ii)(a)(ee)|22
4|(ff)|confirmation that no transactions may be concluded by the field agent on behalf of the client;|||False|B.2(B)(ii)(a)(ff)|16
4|(gg)|confirmation that field agents are not allowed to collect, receive or have access to client funds;|||False|B.2(B)(ii)(a)(gg)|16
4|(hh)|a description of the internal mechanisms that will be implemented by the ADLA to ensure that prospective field agents are deemed to be fit and proper;|||False|B.2(B)(ii)(a)(hh)|26
4|(ii)|details of the exchange control training and training in terms of the FIC Act to be provided by the ADLA to the field agent, including refresher training;|||False|B.2(B)(ii)(a)(ii)|27
4|(jj)|the draft employment agreement (template) to be entered into between the ADLA and the field agent(s). The draft employment agreement should include anti-money laundering and combatting the financing of terrorism roles and responsibilities of the parties, including a provision that the Financial Surveillance Department may engage with the agent on matters of an anti-money laundering and combatting the financing of terrorism and exchange control nature. The Financial Surveillance Department must be informed of any changes to the draft employment agreement by way of an application;|||False|B.2(B)(ii)(a)(jj)|85
4|(kk)|a description of any other internal control mechanisms that will be used by the ADLA in order to comply with the obligations under the FIC Act. This should include the roles and responsibilities of the field agent in relation to anti-money laundering and combatting the financing of terrorism related obligations of the ADLA in terms of the FIC Act and should also include the onboarding of clients, record keeping arrangements, client transaction monitoring, adequate risk management practices in line with the ADLA's risk appetite and risk mitigation practices; and|||False|B.2(B)(ii)(a)(kk)|89
4|(ll)|a description of the measures to be implemented by the ADLA to ascertain whether a specific field agent was involved in a specific transaction or involved in the onboarding of a specific client.|||False|B.2(B)(ii)(a)(ll)|33
3|(b)|Where an ADLA wishes to contract with a service provider to make use of field agents, an application must be submitted to the Financial Surveillance Department for prior approval.|||False|B.2(B)(ii)(b)|29
3|(c)|The ADLA remains responsible for their compliance obligations in terms of the FIC Act, the ADLA Manual and the Regulations in respect of the use of field agents including field agents employed by a service provider contracted by the ADLA.|||False|B.2(B)(ii)(c)|40
3|(d)|The ADLA must maintain an up to date schedule of field agents employed by their institution or field agents employed by a service provider contracted by the ADLA. The schedule must be made available to the Financial Surveillance Department on request and must include full names, the date of employment, the residential address and the identity number or passport number of the field agent. Supporting documentation confirming the aforementioned information should also be available.|||False|B.2(B)(ii)(d)|74
3|(e)|The ADLA must ensure that all field agents are adequately trained and maintain an up to date training register of field agents which must be made available to the Financial Surveillance Department on request.|||False|B.2(B)(ii)(e)|34
3|(f)|Copies of the signed employment agreements entered into between the ADLA and the respective field agents must be retained by ADLAs and made available to the Financial Surveillance Department on request.|||False|B.2(B)(ii)(f)|31
3|(g)|An ADLA's RMCP must include details of the money laundering and terrorist financing risk assessment by the ADLA on the use of field agents and the details pertaining to the management and monitoring of field agents and field agent related transactions.|||False|B.2(B)(ii)(g)|41
3|(h)|The ADLA must, on a six-monthly basis (during January and July), furnish the Financial Surveillance Department with an up to date schedule of field agents employed by the ADLA by completing the field agents return attached hereto as Annexure D.|||False|B.2(B)(ii)(h)|40
1|(C)|Partnership agreements|||True|B.2(C)|2
2|(i)|When products or services are to be provided in partnership with a third party (such as a pay-in partner, pay-out partner, remittance platform or any other partnership), the ADLA must apply to the Financial Surveillance Department for prior approval to enter into such an agreement and provide, inter alia, the following information:|||False|B.2(C)(i)|52
3|(a)|the name and address of the third party;|||False|B.2(C)(i)(a)|8
3|(b)|details of the approval/authority required and the business activities to be performed by the third party;|||False|B.2(C)(i)(b)|16
3|(c)|a copy of the draft agreement to be entered into between the ADLA and the third party;|||False|B.2(C)(i)(c)|17
3|(d)|an overview/process flow of how transactions will be concluded in respect of the agreement; and|||False|B.2(C)(i)(d)|15
3|(e)|where the third party is involved in remittance activities in a foreign jurisdiction, approval by a central bank or relevant regulatory authority in the country of domicile, that the foreign party is authorised as a remittance and/or foreign exchange service provider.|||False|B.2(C)(i)(e)|41
1|(D)|Outlet requirements|||True|B.2(D)|2
2|(i)|An ADLA shall ensure that its head office and approved branches, where applicable, are accessible to the public during business hours.|||False|B.2(D)(i)|21
2|(ii)|An ADLA shall ensure that a certified copy of its letter of appointment is displayed at all of its outlets.|||False|B.2(D)(ii)|20
2|(iii)|An ADLA shall always display, in a conspicuous place at the premises at which it conducts its business, the following:|||False|B.2(D)(iii)|20
3|(a)|applicable signage indicating the wording 'Bureau de Change', 'independent money transfer operator' or 'value transfer service provider';|||False|B.2(D)(iii)(a)|17
3|(b)|its foreign currency buying and selling rates;|||False|B.2(D)(iii)(b)|7
3|(c)|all commissions and charges associated with these transactions; and|||False|B.2(D)(iii)(c)|9
3|(d)|a notice informing its clients that they are entitled to be issued with a receipt for any purchase or sale of foreign currency made by them.|||False|B.2(D)(iii)(d)|26
2|(iv)|An ADLA shall ensure that its head office and all its branches, where applicable, are able to store its foreign currency, including travellers cheques, in a safe that is deemed suitable by the Financial Surveillance Department.|||False|B.2(D)(iv)|36
2|(v)|An ADLA shall timeously obtain the prior written approval of the Financial Surveillance Department before opening new branches or relocating the head office and/or existing branches, which request should include, as a minimum, the following details:|||False|B.2(D)(v)|36
3|(a)|branch code number not exceeding eight digits;|||False|B.2(D)(v)(a)|7
3|(b)|postal and physical addresses;|||False|B.2(D)(v)(b)|4
3|(c)|telephone and fax numbers;|||False|B.2(D)(v)(c)|4
3|(d)|email address; and|||False|B.2(D)(v)(d)|3
3|(e)|suitable curricula vitae of the head of the proposed branch.|||False|B.2(D)(v)(e)|10
2|(vi)|Any subsequent changes in (v) above, must receive the prior written approval of the Financial Surveillance Department. All new branches are subject to the conditions as outlined in (i), (ii), (iii) and (iv) above.|||False|B.2(D)(vi)|34
2|(vii)|An ADLA appointed in South Africa may not expand, invest and/or open branches outside the CMA without the prior written approval of the Financial Surveillance Department. In this regard, also refer to (v) above.|||False|B.2(D)(vii)|34
2|(viii)|An ADLA may, on application, open a branch for the sole purpose of providing its approved business to corporate clients, which branch will be referred to as a corporate office. The corporate office must strictly comply with the provisions outlined in the ADLA Manual. The 'corporate office' is, however, not subject to the conditions as outlined in (i) and (iii) above.|||False|B.2(D)(viii)|61
2|(ix)|The Financial Surveillance Department must immediately be notified of the closure of an ADLA branch.|||False|B.2(D)(ix)|15
1|(E)|Staffing|||True|B.2(E)|1
2|(i)|An ADLA must have suitably qualified staff at all times who are 'fit and proper' persons.|||False|B.2(E)(i)|16
2|(ii)|ADLA staff must be fully conversant with the relevant requirements contained in the Regulations, the ADLA Manual and the FIC Act.|||False|B.2(E)(ii)|21
2|(iii)|Written confirmation to this effect by the most senior official in the ADLA must in January of each year be forwarded to the Financial Surveillance Department. Also see subsection (H)(vi) below.|||False|B.2(E)(iii)|31
1|(F)|Documentation and records|||True|B.2(F)|3
2|(i)|An ADLA must maintain proper records of all transactions to enable the ADLA to reconstruct all transactions. The following must be kept:|||False|B.2(F)(i)|22
3|(a)|The client tax invoices and supporting documentation which shall, inter alia, reflect the following information:|||False|B.2(F)(i)(a)|15
4|(aa)|the serial number of the receipt;|||False|B.2(F)(i)(a)(aa)|6
4|(bb)|the date of the purchase or sale of foreign currency;|||False|B.2(F)(i)(a)(bb)|10
4|(cc)|the foreign currency amount purchased or sold;|||False|B.2(F)(i)(a)(cc)|7
4|(dd)|the rate of exchange;|||False|B.2(F)(i)(a)(dd)|4
4|(ee)|the Rand amount paid or received from the client;|||False|B.2(F)(i)(a)(ee)|9
4|(ff)|the purpose for the purchase or sale of foreign currency;|||False|B.2(F)(i)(a)(ff)|10
4|(gg)|the full name(s) and surname of the client;|||False|B.2(F)(i)(a)(gg)|8
4|(hh)|the residential address of the client;|||False|B.2(F)(i)(a)(hh)|6
4|(ii)|the identity number of the client;|||False|B.2(F)(i)(a)(ii)|6
4|(jj)|if the client is acting on behalf of another person:|||False|B.2(F)(i)(a)(jj)|10
5|(1)|the identity number of the person on whose behalf the client is acting; and|||False|B.2(F)(i)(a)(jj)(1)|14
5|(2)|the client's written authority to act on behalf of that other person;|||False|B.2(F)(i)(a)(jj)(2)|12
4|(kk)|if another person is acting on behalf of the client:|||False|B.2(F)(i)(a)(kk)|10
5|(1)|the identity number of that other person; and|||False|B.2(F)(i)(a)(kk)(1)|8
5|(2)|that other person's written authority to act on behalf of the client;|||False|B.2(F)(i)(a)(kk)(2)|12
4|(ll)|the manner in which the identity numbers of the persons as outlined in (ii), (jj) and (kk) above was established;|||False|B.2(F)(i)(a)(ll)|20
4|(mm)|the name of the person who obtained the information as outlined in (ii), (jj) and (kk) above on behalf of an ADLA;|||False|B.2(F)(i)(a)(mm)|22
4|(nn)|the nature of that business relationship or transaction;|||False|B.2(F)(i)(a)(nn)|8
4|(oo)|in the case of a transaction:|||False|B.2(F)(i)(a)(oo)|6
5|(1)|the amount involved; and|||False|B.2(F)(i)(a)(oo)(1)|4
5|(2)|the parties to that transaction; and|||False|B.2(F)(i)(a)(oo)(2)|6
4|(pp)|all accounts that are involved in:|||False|B.2(F)(i)(a)(pp)|6
5|(1)|multiple transactions concluded by an ADLA in the course of the business relationship; and|||False|B.2(F)(i)(a)(pp)(1)|14
5|(2)|single transactions concluded by an ADLA.|||False|B.2(F)(i)(a)(pp)(2)|6
3|(b)|Any document or certified copy of a document obtained by an ADLA in order to verify the client's identity.|||False|B.2(F)(i)(b)|19
3|(c)|Any document or certified copy of a document obtained by an ADLA in order to verify the client's residential address.|||False|B.2(F)(i)(c)|20
2|(ii)|Records in respect of (a) to (c) above may be kept in electronic format together with the date and time of capture.|||False|B.2(F)(ii)|22
2|(iii)|Records received, as outlined in (a) to (c), above must be designated and not used for purposes other than for an actual purchase or sale of foreign currency.|||False|B.2(F)(iii)|28
2|(iv)|An ADLA shall issue purchase and sale receipts in respect of all transactions with its clients.|||False|B.2(F)(iv)|16
2|(v)|An ADLA must incorporate on its purchase receipts two footnotes to read:|||False|B.2(F)(v)|12
3|(a)|"""ADLA client: please ensure that you retain this receipt for five years as proof of your currency; and"|||False|B.2(F)(v)(a)|18
3|(b)|"the proceeds of any foreign currency obtained through this transaction may not be placed at the disposal of third parties normally resident in South Africa."""|||False|B.2(F)(v)(b)|25
2|(vi)|An ADLA must keep records as mentioned above that relate to:|||False|B.2(F)(vi)|11
3|(a)|the establishment of a business relationship, for at least five years from the date on which the business relationship is terminated;|||False|B.2(F)(vi)(a)|21
3|(b)|a transaction that is concluded, for at least five years from the date on which that transaction is concluded; and|||False|B.2(F)(vi)(b)|20
3|(c)|a transaction or activity which gave rise to a report contemplated in section 29 of the FIC Act, for at least five years from the date on which the report was submitted to the Financial Intelligence Centre.|||False|B.2(F)(vi)(c)|37
1|(G)|Reporting requirements for all Authorised Dealers in foreign exchange with limited authority|||True|B.2(G)|12
2|(i)|An ADLA must comply with the 'same source' principle for the reporting of all cross-border foreign exchange transactions as outlined in section C.1 of the ADLA Manual, the Business and Technical Specifications document and Operations Manual to be provided to the applicant by the Financial Surveillance Department.|||False|B.2(G)(i)|47
1|(H)|Submission of information to the Financial Surveillance Department|||True|B.2(H)|8
1||An ADLA must submit to the Financial Surveillance Department the following:|||False|B.2(H)|11
2|(i)|Within three months after the close of its financial year, a copy of its signed audited financial statements together with an independent audit report, i.e. a report from either an internal or external audit function depending on the size and complexity of the institution, for the corresponding period.|||False|B.2(H)(i)|48
2|(ii)|On a six-monthly basis (during January and July), a list of the names and the specimen signatures of officials authorised to sign correspondence addressed to the Financial Surveillance Department as well as the email addresses of at least two senior officials to whom urgent correspondence, if necessary, could be referred.|||False|B.2(H)(ii)|50
2|(iii)|On a six-monthly basis (during January and July) a detailed list of its active branches and corporate offices, which list must include the branch/office name, street address, its branch number, telephone number and the foreign exchange turnover (outflows and inflows) of each branch for the previous six month period.|||False|B.2(H)(iii)|49
2|(iv)|On a six-monthly basis (during January and July) a copy of the savings/investment bank account statements for the preceding six month period together with written confirmation from the Managing Director/Chief Executive Officer of the ADLA confirming that the unimpaired capital of the ADLA has remained unencumbered and was not ceded, pledged or used as collateral by the entity or any of its stakeholders.|||False|B.2(H)(iv)|63
2|(v)|A monthly anti-money laundering report containing details of:|||False|B.2(H)(v)|8
3|(a)|whether the ADLA's anti-money laundering policy was updated during the month under review;|||False|B.2(H)(v)(a)|13
3|(b)|whether the ADLA's Risk Management and Compliance Programme was updated during the month under review;|||False|B.2(H)(v)(b)|15
3|(c)|the number of Suspicious Transaction Reports reported to the Financial Intelligence Centre during the month under review;|||False|B.2(H)(v)(c)|17
3|(d)|the total Rand amount involved;|||False|B.2(H)(v)(d)|5
3|(e)|the highest Rand amount involved;|||False|B.2(H)(v)(e)|5
3|(f)|whether all exchange control contraventions have been reported to Financial Surveillance Department;|||False|B.2(H)(v)(f)|12
3|(g)|number of training courses completed by the ADLA for the month under review;|||False|B.2(H)(v)(g)|13
3|(h)|the number of personnel involved;|||False|B.2(H)(v)(h)|5
3|(i)|the percentage of staff still to be trained/received refresher training for the calendar year;|||False|B.2(H)(v)(i)|14
3|(j)|the name of the anti-money laundering compliance officer;|||False|B.2(H)(v)(j)|8
3|(k)|contact email address for the anti-money laundering compliance officer; and|||False|B.2(H)(v)(k)|10
3|(l)|contact telephone number for the anti-money laundering compliance officer.|||False|B.2(H)(v)(l)|9
2|(vi)|In January each year confirmation by the most senior official confirming the staff are suitably qualified, 'fit and proper' persons and fully conversant with the relevant requirements contained in the Regulations, the ADLA Manual and the FIC Act.|||False|B.2(H)(vi)|38
2|(vii)|In January of each year, a money laundering and terrorist financing risk return accompanied by a managerial letter of comfort, signed by the most senior official, confirming that the money laundering and terrorist financing risks faced by the ADLA have been identified and that appropriate control measures have been implemented and included in the ADLA's Risk Management and Compliance Programme with a view to mitigate such risks. A copy of the money laundering and terrorist financing risk return template to be completed is attached as Annexure E;|||False|B.2(H)(vii)|87
2|(viii)|On a quarterly basis, a return of missing application sequence numbers covering the preceding quarter containing:|||False|B.2(H)(viii)|16
3|(a)|a list of application numbers generated but not submitted to the Financial Surveillance Department;|||False|B.2(H)(viii)(a)|14
3|(b)|a nil return in the event of all applications having been submitted in sequential order; and|||False|B.2(H)(viii)(b)|16
3|(c)|the range of application numbers generated.|||False|B.2(H)(viii)(c)|6
3||Kindly also refer to Section A.4(B)(xiii) of the ADLA Manual.|||False|B.2(H)(viii)(c)|10
1|(I)|Right of inspection|||True|B.2(I)|3
2|(i)|An authorised official from the Financial Surveillance Department may at any time conduct an inspection of an ADLA in the form and manner determined by the Financial Surveillance Department. The inspection will be conducted to establish an ADLA's compliance with the Regulations.|||False|B.2(I)(i)|42
2|(ii)|The Financial Surveillance Department is also a supervisory body which performs regulatory or supervisory functions in respect of ADLAs to supervise compliance and the enforcement thereof in terms of Chapter 4 of the FIC Act.|||False|B.2(I)(ii)|35
2|(iii)|It shall be the duty of every director, official or staff member of an ADLA to produce to the Financial Surveillance Department official conducting an inspection outlined in (i) and (ii) above all such books, accounts and other documents in the ADLA's custody and to furnish that official with such statements or information relating to the affairs of the ADLA as that official may require. In case of suspected non-compliance, malpractice or fraud, the official has the right of seizure of documents and records.|||False|B.2(I)(iii)|84
1|(J)|Compliance|||True|B.2(J)|1
2|(i)|An ADLA shall comply with any other requirements or conditions as may be stipulated in writing from time to time by the Financial Surveillance Department.|||False|B.2(J)(i)|25
2|(ii)|Any deviation or non-compliance with any of the requirements contained in the Regulations, ADLA Manual and the FIC Act at a future date may result in measures being taken by the Financial Surveillance Department as administrator of the exchange control system and in its capacity as supervisory body under the FIC Act. These measures may consist of one or more of the following:|||False|B.2(J)(ii)|63
3|(a)|an official warning from the Financial Surveillance Department setting out the nature of the contravention, and seeking the assurance from the ADLA that the required remedial steps have been undertaken to ensure that the requirements under the Regulations and duties under the FIC Act are performed effectively and diligently in the future;|||False|B.2(J)(ii)(a)|52
4|(aa)|calling for a complete audit of the ADLA's administration by external auditors, at the ADLA's expense. Such audit would encapsulate:|||False|B.2(J)(ii)(a)(aa)|20
4|(bb)|a full audit of the ADLA's administration and control systems in terms of the Regulations and the FIC Act; and|||False|B.2(J)(ii)(a)(bb)|20
4|(cc)|a joint recommendation by the external auditors and ADLA's management for the improvement of the systems and control procedures;|||False|B.2(J)(ii)(a)(cc)|19
3|(b)|the temporary curtailment of an ADLA's business activities to specific types of transactions;|||False|B.2(J)(ii)(b)|13
3|(c)|the temporary suspension or withdrawal of an ADLA's appointment to conduct the business of an ADLA or suspension of that authority at one or more branches;|||False|B.2(J)(ii)(c)|26
3|(d)|the invoking of Regulation 18, when faced with a major breakdown in the systems and/or control procedures of an ADLA relating to its administration and control systems in terms of the Regulations in order to induce early restoration of an effective administration and to ensure future compliance with the provisions of the Regulations;|||False|B.2(J)(ii)(d)|53
3|(e)|the remedies provided for under Regulations 22A, 22B and 22C; the permanent withdrawal of an ADLA's appointment to conduct the business of an ADLA or the withdrawal of that authority at one or more branches; and|||False|B.2(J)(ii)(e)|36
3|(f)|any of the enforcement measures provided in terms of Chapter 4 of the FIC Act and/or a combination of these measures and those stated hereinbefore.|||False|B.2(J)(ii)(f)|25
2|(iii)|The Financial Surveillance Department would, furthermore, require in writing:|||False|B.2(J)(iii)|9
3|(a)|a commitment by management and the board of directors of the ADLA to implement the recommended systems and procedures; and|||False|B.2(J)(iii)(a)|20
3|(b)|a commitment by management to co-operate with the Financial Surveillance Department in monitoring the efficiency of the newly implemented systems and procedures, subject to a periodic external audit.|||False|B.2(J)(iii)(b)|28
0|C.1|FinSurv Reporting System|||True|C.1|3
1|(A)|Introduction|||True|C.1(A)|1
2|(i)|The objective of the Reporting System is to ensure accurate and comprehensive reporting of all data by Authorised Dealers and ADLAs on transactions, irrespective of the amount, for compilation of:|||False|C.1(A)(i)|30
3|(a)|balance-of-payments statistics by the Economic Research and Statistics Department of the South African Reserve Bank;|||False|C.1(A)(i)(a)|15
3|(b)|foreign debt statistics and repayment profiles to support monetary policy decisions; and|||False|C.1(A)(i)(b)|12
3|(c)|statistical information relating to the nature, volume and values of the various cross-border flows and to provide the appropriate information for economic and financial management decisions, as well as planning and policy formulation.|||False|C.1(A)(i)(c)|33
1|(B)|Business and Technical Specifications document|||True|C.1(B)|5
2|(i)|The complete Business and Technical Specifications document can be downloaded from the South African Reserve Bank website: www.reservebank.co.za, by following the links: Home>Regulation and supervision>Financial surveillance and exchange controls>Online services>FinSurv Reporting System.|||False|C.1(B)(i)|32
2|(ii)|Once access has been granted, select 'Business and Technical Specifications, Version 3, FinSurv Business and Technical Specifications' to access the document.|||False|C.1(B)(ii)|21
2|(iii)|Reporting entities must comply with the rules specified in this document, which must be read in conjunction with the ADLA Manual.|||False|C.1(B)(iii)|21
1|(C)|Operations Manual|||True|C.1(C)|2
2|(i)|The complete Operations Manual can be downloaded from the South African Reserve Bank website: www.reservebank.co.za, by following the links: Home>Regulation and supervision>Financial surveillance and exchange controls>Online services>FinSurv Reporting System.|||False|C.1(C)(i)|29
2|(ii)|Once access has been granted, select 'Operations Manual, Version 3, FinSurv Operations Manual' to access the document.|||False|C.1(C)(ii)|17
2|(iii)|Reporting entities must comply with the rules specified in this document, which must be read in conjunction with the ADLA Manual.|||False|C.1(C)(iii)|21
1|(D)|Offshoring and cloud computing|||True|C.1(D)|4
2|(i)|For the purpose of this subsection, the following key concepts are outlined below:|||False|C.1(D)(i)|13
2|(ii)|The Financial Surveillance Department is prepared to consider requests for the following offshoring and cloud computing models relevant to data, infrastructure and systems, as contemplated in the ADLA Manual:|||False|C.1(D)(ii)|29
3|(a)|offshoring within a ADLA's international head office and/or group;|||False|C.1(D)(ii)(a)|9
3|(b)|cloud computing relating to data, infrastructure and systems;|||False|C.1(D)(ii)(b)|8
3|(c)|local outsourcing of data, infrastructure and systems; and|||False|C.1(D)(ii)(c)|8
3|(d)|real-time system and data replication to South Africa from an international head office and/or group.|||False|C.1(D)(ii)(d)|15
2|(iii)|The Financial Surveillance Department is not agreeable to the following offshoring and cloud computing models:|||False|C.1(D)(iii)|15
