Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
3|(j)|Authorised Dealers may allow South African corporates to cover forward up to 75 per cent of budgeted import commitments or export accruals in respect of the following financial year, subject to the following conditions:|||False|D.1(C)(i)(j)|34
4|(aa)|all matured sales contracts must relate to firm and ascertainable underlying commitments and the underlying documentation must be viewed at the time of settlement, in accordance with the provisions of sections B.1(B) and (F) of the Authorised Dealer Manual;|||False|D.1(C)(i)(j)(aa)|39
4|(bb)|in respect of exports, all matured contracts must relate to firm and ascertainable underlying accruals and the requirements of section B.18 of the Authorised Dealer Manual must in each instance be adhered to;|||False|D.1(C)(i)(j)(bb)|33
4|(cc)|under no circumstances may the contracts be used as a mechanism to speculate against the Rand;|||False|D.1(C)(i)(j)(cc)|16
4|(dd)|proceeds of matured forward exchange sales contracts may only be credited to the applicant's CFC account in terms of the provisions of section E.(B)(ii)(a)(ff) of the Authorised Dealer Manual; and|||False|D.1(C)(i)(j)(dd)|30
4|(ee)|any unutilised portion of the contracts must be swapped in terms of the provisions of subsection (F) below. The Authorised Dealer(s) with whom the applicant company transacts must ensure that the conditions outlined above are strictly adhered to.|||False|D.1(C)(i)(j)(ee)|38
3|(k)|Authorised Dealers must be furnished with a written letter from their clients, signed by two senior officials, confirming that the above conditions were adhered to, together with a detailed schedule of utilisation to ensure compliance with the limit authorised, prior to considering a request for the next financial year.|||False|D.1(C)(i)(k)|49
1|(D)|Foreign currency against foreign currency|||True|D.1(D)|5
2|(i)|Subject to the same conditions as set out in subsections (A), (B) and (C) above, Authorised Dealers may arrange cover on behalf of their clients in one foreign currency against another.|||False|D.1(D)(i)|31
1|(E)|Transactions between Authorised Dealers|||True|D.1(E)|4
2|(i)|Authorised Dealers may, in respect of permitted cover contracts, marry such contracts and deals with one another, either spot or forward in any currency.|||False|D.1(E)(i)|24
2|(ii)|In addition, Authorised Dealers may establish contra contracts on overseas foreign exchange markets or take their forward position into their spot position.|||False|D.1(E)(ii)|22
2|(iii)|Authorised Dealers may also offset such risk through the South African Futures Exchange.|||False|D.1(E)(iii)|13
1|(F)|Surrenders or extensions by means of swaps|||True|D.1(F)|7
2|(i)|Since forward or foreign exchange option contracts entered into in terms of subsection (C) above may only be concluded for firm and ascertained foreign exchange commitments or accruals and constitute a binding agreement between the parties concerned, such contracts may not be annulled prior to the maturity date.|||False|D.1(F)(i)|48
2|(ii)|Should circumstances arise in which it is required to vary the delivery date of a forward or foreign exchange option contract or part thereof, surrenders, early take-ups or extensions may be allowed, subject to settlement taking place by means of a counter contract or swap. Any profits or losses arising from such action should be regarded as being for account of the client and the rate applied to the extension of such contracts may under no circumstances be adjusted to incorporate the relative profit or loss.|||False|D.1(F)(ii)|86
1|(G)|Hedging operations|||True|D.1(G)|2
2|(i)|Subject to the same conditions as set out in subsections (A), (C) and (E) above, Authorised Dealers may arrange cover with resident clients in respect of the risks mentioned below.|||False|D.1(G)(i)|30
2|(ii)|Authorised Dealers are required to keep a register of all over the counter contracts traded and such register should be available at all times for inspection purposes by the Financial Surveillance Department.|||False|D.1(G)(ii)|32
2|(iii)|All trades must take place under International Swaps and Derivatives Association agreements with all individual trades being subsequently confirmed with a transaction form stating who the Granter (Seller) and Grantee (Purchaser) of the products are.|||False|D.1(G)(iii)|35
2|(iv)|Residents who wish to hedge directly with an offshore counterparty require the prior written approval of the Financial Surveillance Department.|||False|D.1(G)(iv)|20
2|(v)|Risks for which cover may be arranged with resident clients:|||False|D.1(G)(v)|10
3|(a)|Interest rates|||False|D.1(G)(v)(a)|2
4|(aa)|Authorised Dealers may cover their clients' firm and ascertained exposure to possible losses as a result of adverse movements in interest rates arising from an underlying transaction.|||False|D.1(G)(v)(a)(aa)|27
4|(bb)|Such an interest rate hedge may be arranged by way of a futures contract on fixed-income securities or time deposits, including forward rate agreements, an interest rate options contract or an interest rate swap. An interest rate hedge in any other form may only be entered into after the prior written approval of the Financial Surveillance Department has been obtained.|||False|D.1(G)(v)(a)(bb)|60
3|(b)|Price risk|||False|D.1(G)(v)(b)|2
4|(aa)|Commodities|||False|D.1(G)(v)(b)(aa)|1
5|(1)|Commodity futures and commodity option contracts with resident clients may be entered into, provided that they are quoted and traded on the JSE Limited.|||False|D.1(G)(v)(b)(aa)(1)|24
5|(2)|The terms and conditions pertaining to dealings by non-residents on the JSE Limited are incorporated in their Rules and Regulations.|||False|D.1(G)(v)(b)(aa)(2)|20
4|(bb)|Metals|||False|D.1(G)(v)(b)(bb)|1
4||Precious and base metals may be sold forward to or purchased forward from residents by either entering into a commodity futures contract or a commodity option contract with an Authorised Dealer.|||False|D.1(G)(v)(b)(bb)|31
0|D.2|Forward cover transactions between Authorised Dealers and non-residents|||True|D.2|8
1|(A)|General|||True|D.2(A)|1
2|(i)|The aim of hedging is either to offset or to minimise the risk of losses that an enterprise may be exposed to due to the effect of price changes on its assets, liabilities or future firm and ascertained commitments and/or accruals.|||False|D.2(A)(i)|41
2|(ii)|Authorised Dealers must ensure that dealings in hedging instruments are not undertaken for speculative purposes or as a means of circumventing the Regulations.|||False|D.2(A)(ii)|23
1|(B)|Forward cover transactions between Authorised Dealers and non-residents|||True|D.2(B)|8
2|(i)|Forward purchase and/or sale of Rand|||False|D.2(B)(i)|6
3|(a)|In addition to the criteria outlined in subsection (A) above, non-residents may purchase or sell Rand forward in the domestic foreign exchange market, subject to the conditions that:|||False|D.2(B)(i)(a)|28
4|(aa)|The Rand bought or sold on this basis by the non-resident must purely be aimed at hedging the non-resident against a firm and ascertainable underlying local commitment or accrual which is denominated in Rand and which is either:|||False|D.2(B)(i)(a)(aa)|38
5|(1)|permissible in terms of the Authorised Dealer Manual; or|||False|D.2(B)(i)(a)(aa)(1)|9
5|(2)|in respect of which a specific authority has been granted by the Financial Surveillance Department; or|||False|D.2(B)(i)(a)(aa)(2)|16
5|(3)|in respect of a non-resident party actively managing foreign exchange risk exposure.|||False|D.2(B)(i)(a)(aa)(3)|12
4|(bb)|While cover may normally not be granted for a period extending beyond 12 months, contracts may be entered into and exited at the client's discretion and need not run until settlement of the commitment or accrual.|||False|D.2(B)(i)(a)(bb)|36
4|(cc)|The same underlying commitment or accrual is not already covered forward.|||False|D.2(B)(i)(a)(cc)|11
4|(dd)|Non-resident counterparties who are foreign subsidiaries or branches of South African corporates or other South African entities, including foreign subsidiaries or branches of Authorised Dealers who wish to transact in Rand hedging for its own account, present to the Authorised Dealer a copy of a specific approval from the Financial Surveillance Department granting permission for such a non-resident to enter into the Rand hedge transaction, plus suitable documentation confirming that an underlying Rand denominated commitment or accrual is in place.|||False|D.2(B)(i)(a)(dd)|80
4|(ee)|In respect of hedging contracts for periods longer than 12 months, suitable documentation confirming that an underlying Rand denominated commitment or accrual is in place, is viewed on the settlement date.|||False|D.2(B)(i)(a)(ee)|31
4|(ff)|‘Suitable documentation' as mentioned in (ee) above confirming the underlying transaction would in most instances be the official and binding document used between the contracting parties as evidence of the underlying transaction (e.g. a broker's note for the sale or purchase of local listed securities by the non-resident).|||False|D.2(B)(i)(a)(ff)|48
4|(gg)|All settlements in terms of forward cover taken out by non-residents not resulting in the physical conversion of currency to and from Rand, i.e. the so called ‘in-between trades' must be reported to the Financial Surveillance Department on the same basis as outlined in section D.1(B)(i)(f) and (g) of the Authorised Dealer Manual.|||False|D.2(B)(i)(a)(gg)|53
2|(ii)|General information on trading parameters|||False|D.2(B)(ii)|5
3|(a)|Non-resident correspondent banks are free to deal in the spot foreign exchange market. Spot transactions must, however, be settled on the original spot value date.|||False|D.2(B)(ii)(a)|25
3|(b)|Foreign exchange swap transactions by non-resident correspondent banks with Authorised Dealers involving the funding of short Rand positions may only be undertaken by non-resident correspondent banks in respect of their assets, liabilities or underlying firm and ascertainable exposures, commitments or accruals.|||False|D.2(B)(ii)(b)|41
3|(c)|Transactions that involve the outright purchase of Rand for purposes of making an investment constitute an exposure that can be hedged against exchange rate risk. Thus correspondent banks can create Rand on the swap for purposes of funding their nostro accounts.|||False|D.2(B)(ii)(c)|41
3|(d)|Swap transactions in the forward market with the sole purpose of trading an interest rate view and which do not involve the financing of a short Rand position are acceptable.|||False|D.2(B)(ii)(d)|30
1|(C)|Foreign currency against foreign currency|||True|D.2(C)|5
2|(i)|Subject to the same conditions as set out in subsections (A) and (B) above, Authorised Dealers may arrange cover on behalf of their clients in one foreign currency against another.|||False|D.2(C)(i)|30
1|(D)|Surrenders or extensions by means of swaps|||True|D.2(D)|7
2|(i)|Since forward or foreign exchange option contracts entered into in terms of subsection (B)(i)(a)(ee) above may only be concluded for firm and ascertained Rand denominated commitments or accruals and constitute a binding agreement between the parties concerned, such contracts may not be annulled prior to the maturity date. In the case of optional contracts, the contract matures once the full amount has been taken up, which may be prior to the final delivery (maturity) date mentioned in the contract.|||False|D.2(D)(i)|79
2|(ii)|However, should circumstances arise in which it is required to vary the delivery date of a forward or foreign exchange option contract or part thereof, surrenders, early take-ups or extensions may be allowed, subject to settlement taking place by means of a counter contract or swap. Any profits or losses arising from such action should be regarded as being for the account of the client and the rate applied to the extension of such contracts may under no circumstances be adjusted to incorporate the relative profit or loss.|||False|D.2(D)(ii)|88
1|(E)|Hedging operations|||True|D.2(E)|2
2|(i)|Subject to the same conditions as set out in subsections (A) and (B) above, Authorised Dealers may arrange cover with non-resident counterparties in respect of the risks mentioned below.|||False|D.2(E)(i)|29
2|(ii)|Authorised Dealers are required to keep a register of all over the counter contracts traded and such register should be available at all times for inspection purposes by the Financial Surveillance Department.|||False|D.2(E)(ii)|32
2|(iii)|All trades must take place under International Swaps and Derivatives Association agreements, with all individual trades being subsequently confirmed with a transaction form stating who the Granter (Seller) and Grantee (Purchaser) of the products are.|||False|D.2(E)(iii)|35
2|(iv)|Risks for which cover may be arranged with non-resident counterparties:|||False|D.2(E)(iv)|10
3|(a)|Interest rates|||True|D.2(E)(iv)(a)|2
4|(aa)|Authorised Dealers may cover their clients' firm and ascertained exposure to possible losses as a result of adverse movements in interest rates arising from an underlying transaction.|||False|D.2(E)(iv)(a)(aa)|27
4|(bb)|Such an interest rate hedge may be arranged by way of a futures contract on fixed-income securities or time deposits, including forward rate agreements, interest rate option contracts or interest rate swaps.|||False|D.2(E)(iv)(a)(bb)|32
4|(cc)|An interest rate hedge in any other form may only be entered into after the prior written approval of the Financial Surveillance Department has been obtained.|||False|D.2(E)(iv)(a)(cc)|26
3|(b)|Price risk|||True|D.2(E)(iv)(b)|2
4|(aa)|All contracts and instruments such as gilts, equity options and index-linked hedging instruments and warrants written by non-resident institutions and subscribed to by residents, excluding Authorised Dealers, must be referred to the Financial Surveillance Department on a case-by-case basis.|||False|D.2(E)(iv)(b)(aa)|39
4|(bb)|Once approval has been granted, all cross-border cash flows must be settled in foreign currency or Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer.|||False|D.2(E)(iv)(b)(bb)|42
3|(c)|Credit risk (credit derivatives)|||True|D.2(E)(iv)(c)|4
4|(aa)|Authorised Dealers may enter into credit derivative transactions with non-resident counterparties in order to offer such non-residents protection on Rand denominated securities acquired in or debt advanced to the domestic markets.|||False|D.2(E)(iv)(c)(aa)|31
4|(bb)|Credit exposures resulting from foreign currency denominated loans advanced by non-residents to residents for domestic employment may also be assumed by Authorised Dealers.|||False|D.2(E)(iv)(c)(bb)|23
4|(cc)|No credit derivative transactions may be entered into with non-residents in respect of foreign currency denominated securities issued by residents or securities (including Rand denominated) issued by non-residents, except as provided for in sections B.2(I) and D.1(B) of the Authorised Dealer Manual.|||False|D.2(E)(iv)(c)(cc)|42
4|(dd)|Authorised Dealers may also enter into credit derivative transactions with non-resident banks in order to reduce such Authorised Dealers' credit risk exposure as a result of the above-mentioned transactions with non-residents or transactions with residents. (ee) Where it is necessary for non-residents to place collateral with Authorised Dealers in respect of any credit derivative transaction, only cash cover in Rand or the pledge of other unencumbered non-resident owned local Rand denominated assets is allowed.|||False|D.2(E)(iv)(c)(dd)|74
4|(ff)|Authorised Dealers may place funds in margin accounts or as collateral with non-resident banks as a result of permissible derivative transactions. Such funds must, however, form part of the foreign currency holdings of Authorised Dealers.|||False|D.2(E)(iv)(c)(ff)|35
4|(gg)|Authorised Dealers are only allowed to enter into credit derivative transactions in order to reduce credit risk exposures resulting from genuine underlying transactions. Documentary evidence must be viewed confirming the nature and extent of the underlying exposure. It follows that such transactions are not allowed for pure trading and speculative purposes.|||False|D.2(E)(iv)(c)(gg)|51
4|(hh)|Authorised Dealers are required to keep a register of all credit derivative contracts entered into and such register should be available at all times for inspection purposes by the Financial Surveillance Department. All transactions must take place in terms of International Swaps and Derivatives Association agreements or International Swaps and Derivatives Association confirmations. All individual transactions must subsequently be confirmed with a transaction form stating the name and domicile of the protection seller and protection buyer and signed undertakings by both parties that the premium or margin requirements reflected in the International Swaps and Derivatives Association agreement, are payable and receivable wholly in terms of that agreement and do not relate to any other agreement between the two parties.|||False|D.2(E)(iv)(c)(hh)|119
0|E.|Non-resident Rand account, Customer Foreign Currency accounts, foreign currency accounts and foreign bank accounts|||True|E.|14
1|(A)|Non-resident Rand accounts|||True|E.(A)|3
2|(i)|Transactions over Non-resident Rand accounts|||True|E.(A)(i)|5
3|(a)|Rand accounts opened by non-residents must be designated and conducted as Non-resident Rand accounts.|||False|E.(A)(i)(a)|14
3|(b)|Authorised Dealers must report any transactions other than those specified in the table below that pass through these accounts, to the Financial Surveillance Department.|||False|E.(A)(i)(b)|24
4||"Debits | Credits"|||False|E.(A)(i)(b)(hh)|3
4||"1 Rand payments to residents for any purpose, except loans. | (1) The proceeds of sales of foreign currency made by a non-resident to an Authorised Dealer."|||False|E.(A)(i)(b)(hh)|27
4||"2 Payments to other Non-resident Rand accounts. | (2) Payments from other Non-resident Rand accounts."|||False|E.(A)(i)(b)(hh)|15
4||"3 Payment for foreign currency purchased. | (3) Rand payments that are eligible for transfer abroad in terms of the applicable sections of B.1 through to B.20, as well as G. of the Authorised Dealer Manual or for which approval of the Financial Surveillance Department has been obtained and after all requirements have been met."|||False|E.(A)(i)(b)(hh)|55
4||"4 Rand payments to the account holder while visiting the CMA. | (4) Re-deposits of unused Rand withdrawn while visiting the CMA."|||False|E.(A)(i)(b)(hh)|22
4||"5 Rand payments in respect of investment in local debt instruments in terms of the provisions of section G.(D) of the Authorised Dealer Manual. |"|||False|E.(A)(i)(b)(hh)|25
4||"6 Transactions by Authorised Dealers in terms of section B.2(I) of the Authorised Dealer Manual. |"|||False|E.(A)(i)(b)(hh)|16
3|(c)|All transactions not specified above, require prior written approval from the Financial Surveillance Department.|||False|E.(A)(i)(c)|14
2|(ii)|Control over Non-resident Rand accounts|||True|E.(A)(ii)|5
3|(a)|Authorised Dealers are requested to exercise extreme care over deposits to Non-resident Rand accounts. Such accounts must be kept separately under the supervision of a responsible officer conversant with the principles and provisions of the Authorised Dealer Manual.|||False|E.(A)(ii)(a)|38
3|(b)|Non-resident Rand accounts may not be overdrawn without the permission of the Financial Surveillance Department, except as provided for in section B.2(I) of the Authorised Dealer Manual. However, Authorised Dealers are permitted to use their discretion in allowing occasional overdrafts (as a result of clerical, transmission or operational errors) on the non-resident clearing accounts of foreign banks (vostro accounts) held in their books. It is, however, incumbent on the Authorised Dealer to advise the foreign bank concerned of such overdraft immediately and to request rectification thereof.|||False|E.(A)(ii)(b)|86
3|(c)|Authorised Dealers are requested to advise the Financial Surveillance Department of all cases where the clearing accounts of foreign banks are regularly overdrawn in amounts of R25 million and over, or where the provision of cover is unduly delayed (i.e. beyond two business days from the date that the account went into overdraft). Cover for bank charges and other transactional expenses may continue to be provided on a periodic basis.|||False|E.(A)(ii)(c)|70
2|(iii)|Transfer of non-resident funds between Authorised Dealers|||True|E.(A)(iii)|7
2||The transfer of non-resident funds between Authorised Dealers is only permitted by means of the appropriate authenticated SWIFT message types. For all Rand transfers, the originator must quote the following in field 72:/REC/NTNRC.|||False|E.(A)(iii)|33
2||Settlement will be effected via ZAPS (South African Payment System) or SAMOS (South African Multiple Option Settlement).|||False|E.(A)(iii)|17
1|(B)|Customer Foreign Currency accounts|||True|E.(B)|4
2|(i)|Authorised Dealers may open CFC accounts for the following South African entities (legal persons):|||True|E.(B)(i)|14
3|(a)|CFC account holders include:|||False|E.(B)(i)(a)|4
4|(aa)|importers and exporters of goods;|||False|E.(B)(i)(a)(aa)|5
4|(bb)|ADLAs;|||False|E.(B)(i)(a)(bb)|1
4|(cc)|locally recognised ships' agents;|||False|E.(B)(i)(a)(cc)|4
4|(dd)|freight forwarders;|||False|E.(B)(i)(a)(dd)|2
4|(ee)|marine insurance brokers;|||False|E.(B)(i)(a)(ee)|3
4|(ff)|any South African entity, with the exception of those entities authorised in terms of the provisions of section B.20 of the Authorised Dealer Manual, that provides a service in South Africa to non-residents and who receives payment in foreign currency in South Africa;|||False|E.(B)(i)(a)(ff)|43
4|(gg)|local entities (i.e. legal persons) involved in foreign business transactions whereby they become entitled to commissions or profit in foreign currency as a direct result thereof (e.g. merchanting trade in accordance with section B.12(A) of the Authorised Dealer Manual, insurance brokers, stockbrokers, tour wholesalers or operators). It should be noted that such CFC accounts may not be overdrawn without prior written approval from the Financial Surveillance Department unless authorised elsewhere in the Authorised Dealer Manual; and|||False|E.(B)(i)(a)(gg)|76
3|(b)|Special CFC account holders include:|||False|E.(B)(i)(b)|5
4|(aa)|the insurance industry to cater for foreign currency working balances in terms of section B.10(D)(iii) of the Authorised Dealer Manual;|||False|E.(B)(i)(b)(aa)|20
4|(bb)|local entities involved in the importation and exportation of rough diamonds, crude oil, wrought gold and/or steel. Separate CFC accounts clearly designated as Special CFC accounts may, on application to an Authorised Dealer, be opened for these local entities (i.e. legal persons), to facilitate the local settlement in foreign currency between such account holders in respect of transactions which will result or have resulted in the direct importation and/or exportation by one of the entities involved of rough diamonds, crude oil, wrought gold and/or steel. The following provisions must at all times be strictly adhered to:|||False|E.(B)(i)(b)(bb)|96
5|(1)|no more than two local entities (i.e. one buyer and one seller) may be party to any transaction to be so settled and both parties must obtain permission from their respective Authorised Dealers to conduct Special CFC accounts for such transactions;|||False|E.(B)(i)(b)(bb)(1)|41
5|(2)|one of the parties to transactions to be so settled must be a registered importer and/or exporter of the commodity in question. The Authorised Dealer of the importer and/or exporter should be presented with suitable documentary evidence to this effect;|||False|E.(B)(i)(b)(bb)(2)|40
5|(3)|the commodities to be so acquired must be destined for exportation or importation by one of the parties concerned and documentary evidence to this effect should be presented to the Authorised Dealer in whose books such a party conducts or wishes to conduct a Special CFC account;|||False|E.(B)(i)(b)(bb)(3)|47
5|(4)|only the aforementioned transactions may be settled over such Special CFC accounts;|||False|E.(B)(i)(b)(bb)(4)|12
5|(5)|only the party that will have to convert Rand to foreign currency in order to settle such transactions may be permitted to hedge its exposure in respect of the particular transactions. It follows that the party that will export or import the commodities may not be permitted to enter into hedging transactions in respect of their accruals or commitments resulting from such transactions; and|||False|E.(B)(i)(b)(bb)(5)|64
5|(6)|Authorised Dealers should ensure that all other provisions of the Authorised Dealer Manual regarding imports, exports and hedging are fully complied with; and|||False|E.(B)(i)(b)(bb)(6)|23
4|(cc)|local entities who are oil and gas right holders and whose sole trade relates to exploration and production (i.e. extraction only) may open and conduct CFC accounts without any restriction on the nature of transactions passing over the account, provided that all requirements relating to reporting, in terms of the Reporting System, are adhered to.|||False|E.(B)(i)(b)(cc)|55
3|(c)|The opening of CFC accounts for any other purpose requires prior written approval from the Financial Surveillance Department.|||False|E.(B)(i)(c)|18
2|(ii)|Control over CFC accounts|||True|E.(B)(ii)|4
3|(a)|The above-mentioned accounts are subject to the following conditions:|||False|E.(B)(ii)(a)|9
4|(aa)|these accounts must form part of the bank's nostro account administration and accordingly the client cannot operate on it other than through and with the full cognisance and approval of the Authorised Dealer concerned. Clients are permitted to retain funds in their CFC accounts without the obligation to convert the funds into Rand. The current repatriation requirement remains extant;|||False|E.(B)(ii)(a)(aa)|59
4|(bb)|only foreign exchange transactions concluded in the name of the account holder and which qualifies as a permissible credit and/or debit, may be passed over these accounts;|||False|E.(B)(ii)(a)(bb)|27
4|(cc)|all transactions must comply fully with the provisions of the Authorised Dealer Manual or the provisions of specific authorities from the Financial Surveillance Department;|||False|E.(B)(ii)(a)(cc)|24
4|(dd)|hedging transactions may be entered into for specific import payments and the maturity proceeds used to replenish an overdrawn CFC account. Foreign currency may also be purchased in the spot market to replenish an overdrawn CFC account;|||False|E.(B)(ii)(a)(dd)|37
4|(ee)|for compliance purposes, both the account holder and the Authorised Dealer must maintain an audit trail of all set offs;|||False|E.(B)(ii)(a)(ee)|20
4|(ff)|foreign currency purchased in the spot market for permissible transactions in respect of a firm and ascertainable underlying commitment or the maturity proceeds of hedging contracts may only be credited to a CFC account if the funds are to be transferred abroad within a period of 30 days. Authorised Dealers must ensure that this dispensation is not abused;|||False|E.(B)(ii)(a)(ff)|58
4|(gg)|when permitting the transfer of funds between CFC accounts at different Authorised Dealers, such transfers may only be by means of the appropriate SWIFT client transfer message type. The following provisions should also be adhered to:|||False|E.(B)(ii)(a)(gg)|36
5|(1)|if proceeds are transferred between CFC accounts, Field 72 of the appropriate SWIFTS client transfer message type should clearly indicate ‘TRF SPOT' and/or ‘TRF HEDGE'. In the event of funds being transferred in bulk, this information should be broken down into the specific amounts, making up the total transferred;|||False|E.(B)(ii)(a)(gg)(1)|49
5|(2)|the Authorised Dealer receiving funds for credit to a CFC account from another Authorised Dealer may not accept such funds if Field 72 does not indicate, inter alia, the date on which the funds were originally credited to the CFC account;|||False|E.(B)(ii)(a)(gg)(2)|41
5|(3)|transfer of foreign currency, which was not acquired by means of a spot transaction or from the maturity of hedging contracts, should be reflected in Field 72 as ‘TRF FROM ABROAD';|||False|E.(B)(ii)(a)(gg)(3)|31
5|(4)|transfer between local entities in settlement of transactions in rough diamonds, crude oil, wrought gold and steel, should be reflected in Field 72 as ‘TRF 4 COMMODITIES'; and|||False|E.(B)(ii)(a)(gg)(4)|28
5|(5)|the authority number should be reflected in Field 72 in the event of funds being transferred between CFC accounts in terms of specific authorities granted by the Financial Surveillance Department;|||False|E.(B)(ii)(a)(gg)(5)|30
4|(hh)|if a CFC account has been debited in respect of bridging finance, no forward cover may be availed of as the account may only be replenished by means of proceeds received from abroad;|||False|E.(B)(ii)(a)(hh)|33
4|(ii)|where a group of companies operates CFC accounts, the South African parent company may consolidate the group's earnings and any local subsidiary may utilise the funds, provided that the group operate through a centralised treasury located in South Africa; and|||False|E.(B)(ii)(a)(ii)|40
4|(jj)|interest earned on CFC accounts may be retained in such accounts and be used for set off purposes.|||False|E.(B)(ii)(a)(jj)|18
2|(iii)|Permissible set offs/debits over CFC accounts|||True|E.(B)(iii)|6
3|(a)|The following payments may be set off against single CFC account balances:|||False|E.(B)(iii)(a)|12
4|(aa)|imports and software electronically downloaded, including all costs related thereto;|||False|E.(B)(iii)(a)(aa)|10
4|(bb)|the payment of expenses such as commission, freight, insurance and demurrage, which are expressed in a foreign currency;|||False|E.(B)(iii)(a)(bb)|18
4|(cc)|advertising, exhibition or trade fair expenses;|||False|E.(B)(iii)(a)(cc)|6
4|(dd)|charges for repairs and adjustments to goods exported temporarily;|||False|E.(B)(iii)(a)(dd)|9
4|(ee)|charges in connection with legal disputes;|||False|E.(B)(iii)(a)(ee)|6
4|(ff)|examination fees where the account holder is responsible for the payment thereof;|||False|E.(B)(iii)(a)(ff)|12
4|(gg)|fees in respect of services rendered;(hh) fees in respect of the registration of drugs;|||False|E.(B)(iii)(a)(gg)|14
4|(ii)|royalties and fees arising from the use of patent, designs and trademarks;|||False|E.(B)(iii)(a)(ii)|12
4|(jj)|subscriptions; and|||False|E.(B)(iii)(a)(jj)|2
4|(kk)|technical service payments.|||False|E.(B)(iii)(a)(kk)|3
3|(b)|The set offs and/or debits referred to above may only be passed provided that the Authorised Dealer concerned has satisfied itself that the transactions are permissible in terms of the various sections of the Authorised Dealer Manual or in respect of which a specific authority has been granted by the Financial Surveillance Department.|||False|E.(B)(iii)(b)|53
2|(iv)|Exemptions|||True|E.(B)(iv)|1
3|(a)|Freight payments that are expressed in foreign currency and are directly related to a specific import or export transaction may be settled between local entities (i.e. legal persons) in foreign currency.|||False|E.(B)(iv)(a)|31
3|(b)|Similarly, importers who do not conduct a CFC account or who have no inflow of foreign currency may purchase foreign currency in the spot market to pay freight charges to another resident provided that such resident has an obligation to pay freight charges in foreign currency.|||False|E.(B)(iv)(b)|46
3|(c)|Foreign currency held by a locally recognised ships' agent (including cash to master transactions), freight forwarder, marine insurance broker or tour wholesaler or operator for the ultimate benefit or account of a non-resident entity (e.g. a ship's owner, freight forwarder, insurance broker or insurance entity abroad) need not be offered for sale to an Authorised Dealer. These funds may be retained in a CFC account until distribution on behalf of or remittance to the non-resident beneficiary abroad. Authorised Dealers must ensure that this concession is not abused.|||False|E.(B)(iv)(c)|87
3|(d)|If the account holder is required to pay any interest on an overdrawn account by converting Rand into foreign currency, this may be permitted in the spot market.|||False|E.(B)(iv)(d)|28
1|(C)|Foreign currency accounts|||True|E.(C)|3
2|(i)|Foreign currency accounts may be opened for private individuals (natural persons) resident in South Africa for transactions permissible in terms of the Authorised Dealer Manual and for non-residents.|||False|E.(C)(i)|28
2|(ii)|Foreign currency accounts may be opened for institutional investors for the purpose of obtaining offshore exposure in terms of the prudential limit. See subsection B.2(H)(vi)(p) of the Authorised Dealer Manual.|||False|E.(C)(ii)|30
1|(D)|Foreign bank accounts|||True|E.(D)|3
2|(i)|Authorised Dealers may approve requests by South African companies to open and operate foreign bank accounts, subject to the following conditions:|||False|E.(D)(i)|21
3|(a)|only South African companies that have legal/bona fide sources of income abroad are permitted to open foreign bank accounts;|||False|E.(D)(i)(a)|19
3|(b)|all foreign credits to such bank accounts are subject to the provisions of Regulation 6, except in respect of foreign earned dividends which are exempted from the aforementioned Regulation;|||False|E.(D)(i)(b)|29
3|(c)|funds that accrue in foreign bank accounts must be in respect of transactions permissible in terms of the Authorised Dealer Manual or a specific authority granted by the Financial Surveillance Department;|||False|E.(D)(i)(c)|31
3|(d)|applicants must provide a written undertaking to the Authorised Dealer approving the bank account confirming that no debits other than transfers to South Africa, debits permissible in terms of a specific authority from the Financial Surveillance Department or bank charges, will be passed over the foreign bank accounts; and|||False|E.(D)(i)(d)|49
3|(e)|applicants must ensure that the foreign bank accounts have been conducted within the ambit of the aforementioned conditions.|||False|E.(D)(i)(e)|18
2|(ii)|The Financial Surveillance Department reserves the right to instruct the applicant company to close any foreign bank account and for any funds accumulated therein to be repatriated to South Africa in the event of the above-mentioned conditions in (i) above not being complied with.|||False|E.(D)(ii)|44
2|(iii)|At the time of approving the opening of the foreign bank account, Authorised Dealers must report the following to the Financial Surveillance Department:|||False|E.(D)(iii)|23
3|(a)|the name and registration number of the applicant company;|||False|E.(D)(iii)(a)|9
3|(b)|domicile of where the foreign bank account has been opened;|||False|E.(D)(iii)(b)|10
3|(c)|the account holder and account number; and|||False|E.(D)(iii)(c)|7
3|(d)|the purpose of opening the foreign bank account.|||False|E.(D)(iii)(d)|8
2|(iv)|Authorised Dealers may, where applicable, approve the extension of the authorities previously granted by the Financial Surveillance Department provided the conditions stipulated in (i) above are strictly adhered to.|||False|E.(D)(iv)|29
0|F.1|Negotiable instruments denominated in Rand and Rand notes|||True|F.1|8
1|(A)|Cheques, dividend warrants and drafts|||False|F.1(A)|5
2|(i)|The remittance to points outside South Africa of cheques, dividend warrants and drafts in Rand contravenes Regulation 3(1)(d) and such instruments presented to Authorised Dealers' overseas branches, offices and subsidiaries should not be negotiated but accepted for collection only. The remittance of the proceeds by the drawee bank is dependent on the production of documentary evidence that the transaction is permissible in terms of the Authorised Dealer Manual.|||False|F.1(A)(i)|68
